year,oid,is_buffer,treatment_type,treatment_description,area,mean_esi_pre,mean_esi_post,mean_et_pre,mean_et_post,mean_wue_pre,mean_wue_post,mean_lst_eco_pre,mean_lst_eco_post,mean_lst_modis_pre,mean_lst_modis_post,total_pixels_modis,non-fire_pre,non-fire_post,fire_low_pre,fire_low_post,fire_nominal_pre,fire_nominal_post,fire_high_pre,fire_high_post,total_days_modis_pre,total_days_modis_post
2021,0553,1,Fire,Jackpot Burn,1.84674,0.4525658875,0.5712697888888888,147.91872824375002,120.8528904111111,0.30852293125,0.5289610888888888,,,1.1249975972477062,1.2196412406976747,7.0,133.0,112.0,0,0,0,0,0,0,20,16
2020,0001,0,Physical,Forest Stand Improvement,0.01839,0.4143792714285714,0.4877043636363636,209.41444315000004,118.43397599,0.5183134357142857,0.90973429,,,1.0954239475728151,1.2100878630434784,3.0,60.0,48.0,0,0,0,0,0,0,20,16
2020,0004,0,Physical,"Hazardous Fuel Reduction Around Community at Risk, Mastication, Stump and Spray",0.08034,0.39678054,0.4415772,127.939530745,115.15609825,0.44462021499999993,0.5537769375,,,1.1940215053763445,1.2319859550561802,2.0,40.0,32.0,0,0,0,0,0,0,20,16
2020,0006,0,Physical,Forest Health Thinning,0.05198,0.4747405999999999,0.56767418,201.31476919285714,156.3706495222222,0.7297631285714287,0.9974219222222224,,,1.2330473684210523,1.355357142857143,2.0,40.0,32.0,0,0,0,0,0,0,20,16
2020,0011,0,Physical,"Chipping, Forest Health Thinning",0.0248,0.4353950294117648,0.3623394210526316,164.4956182705882,95.3137486105263,0.5123415411764706,1.1533727263157894,,,1.2284926470588238,1.2153152173913042,2.0,40.0,32.0,0,0,0,0,0,0,20,16
2020,0014,0,Physical,Rearrangement of Fuels,0.04918,0.4072404368421052,0.43620330952380953,173.9857462894737,138.30801137142856,0.7200595157894738,1.340399080952381,,,1.2679719626168222,1.2654646464646468,1.0,20.0,16.0,0,0,0,0,0,0,20,16
2020,0018,0,Physical,Extraction/Removal of Non-native plants along riparian zone (Russian Olive/Salt Cedar/Siberian Elm),0.0109,0.5138202749999999,0.5432420625000001,201.34516620625,138.81419126428574,0.339966775,0.6802142857142857,,,1.2326544943820228,1.184536931818182,2.0,40.0,32.0,0,0,0,0,0,0,20,16
2020,0019,0,Physical,Extraction/Removal of Non-native plants (Russian Olive/Salt Cedar/Siberian Elm),0.01937,0.4678915533333334,0.47317128124999996,221.19568863333333,107.46655198,0.3923205133333333,0.9459366733333333,,,1.1613547821782177,1.2584756528089895,3.0,60.0,48.0,0,0,0,0,0,0,20,16
2020,0025,0,Physical,Extraction/Removal of Non-native plants along riparian zone (Russian Olive/Salt Cedar),0.00648,0.37720892352941177,0.3465036533333333,98.16185221764705,112.3395505642857,0.4077272941176471,0.6455193,,,1.205910891089109,1.1785384615384618,1.0,20.0,16.0,0,0,0,0,0,0,20,16
2020,0036,0,Physical,"Forest Health Thinning, Forest Stand Improvement, Lop and Scatter",0.08099,0.4676119125,0.406749025,172.89347171875,114.19177118,0.27108145999999994,0.6972549000000001,,,1.1764146235294115,1.2523703179775283,4.0,76.0,64.0,0,0,0,0,0,0,20,16
2020,0037,0,Physical,"Forest Stand Improvement, Lop and Scatter, Tree Felling and Removal",0.14432,0.4422136555555555,0.4624631333333334,174.91208118888886,129.4591971857143,0.348069,0.5640604928571429,,,1.2885568181818174,1.2953779761904762,2.0,36.0,29.0,0,0,0,0,0,0,20,16
2020,0043,0,Physical,"Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk, Maintenance",0.03791,0.41881883749999993,0.35557269333333336,154.83692764375002,77.63733265714286,0.47998103750000004,1.2148966,,,1.2621226851851854,1.3197392473118283,2.0,40.0,32.0,0,0,0,0,0,0,20,16
2020,0049,0,Physical,"Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk, Mastication",0.16254,0.4096362,0.41111129375,151.961870675,109.50387802666665,0.7500776625,1.4086504666666666,,,1.2856087285714288,1.2688710526315794,3.0,60.0,48.0,0,0,0,0,0,0,20,16
2020,0055,0,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk",0.01137,0.46169906470588234,0.5188411473684211,173.56257113529412,133.92708206111112,1.1313400588235294,1.3214034333333333,,,1.2549534284313726,1.3106550161290327,3.0,60.0,48.0,0,0,0,0,0,0,20,16
2020,0060,0,Physical,"Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk",0.03765,0.4475291125,0.406423195,173.91018223124996,99.30969420000001,0.6954464625,1.2964240684210524,,,1.2827272727272725,1.325842391304348,1.0,20.0,16.0,0,0,0,0,0,0,20,16
2020,0071,0,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk, Mastication",0.00199,0.3721573375,0.3379553466666667,105.4232707,75.80104443846155,0.54301251875,1.3902408692307693,,,1.2506538461538463,1.220263440860215,1.0,20.0,16.0,0,0,0,0,0,0,20,16
2020,0105,0,Physical,"Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk, Mastication, Tree Felling and Removal",0.01585,0.37709639285714286,0.40635128,102.47429058571429,97.06468418571428,0.8302788428571428,1.2661813142857141,,,1.2264897773584906,1.2521196787234048,3.0,60.0,48.0,0,0,0,0,0,0,20,16
2020,0107,0,Physical,"Forest Health Thinning, Hazardous Fuel Reduction Around Community at Risk, Mastication, Tree Felling and Removal",0.01585,0.37709639285714286,0.40635128,102.47429058571429,97.06468418571428,0.8302788428571428,1.2661813142857141,,,1.2264897773584906,1.2521196787234048,3.0,60.0,48.0,0,0,0,0,0,0,20,16
2020,0112,0,Physical,Chipping of Fuels,0.09005,0.39309445263157894,0.42836480952380945,166.95418407894738,135.6121757095238,0.6124374842105262,1.1611261619047617,,,1.2679719626168222,1.2654646464646468,1.0,20.0,16.0,0,0,0,0,0,0,20,16
2020,0113,0,Fire,Burning of Piled Material,0.03589,0.4262265157894737,0.49376750999999997,182.62874985263159,159.128428465,0.6513486842105263,1.0238728700000004,,,1.222869469026548,1.2812313922330099,4.0,80.0,64.0,0,0,0,0,0,0,20,16
2020,0114,0,Fire,Broadcast Burning - Covers a majority of the unit,7.70187,0.4069072384615385,0.44913083125000003,120.74403733846157,172.83673832000005,0.7077671230769231,0.8149267874999999,,,1.3045855199999996,1.3076022196078432,22.0,440.0,352.0,0,0,0,0,0,0,20,16
2020,0115,0,Physical,Precommercial Thin,0.15821,0.5004932400000001,0.5273106315789475,207.450800515,171.72154577894736,0.7683460099999999,1.2015970578947368,,,1.2031710147826093,1.2795576923076923,4.0,80.0,64.0,0,0,0,0,0,0,20,16
2020,0116,0,Physical,Yarding - Removal of Fuels by Carrying or Dragging,0.04735,0.3909304736842105,0.43394072,164.99531917368424,136.579682155,0.5158896263157896,1.00828494,,,1.263009090909091,1.2604142857142857,2.0,40.0,32.0,0,0,0,0,0,0,20,16
2020,0117,0,Physical,Thinning for Hazardous Fuels Reduction,0.04735,0.3909304736842105,0.43394072,164.99531917368424,136.579682155,0.5158896263157896,1.00828494,,,1.263009090909091,1.2604142857142857,2.0,40.0,32.0,0,0,0,0,0,0,20,16
2020,0119,0,Physical,"Piling of Fuels, Hand or Machine",0.08947,0.38409824210526317,0.42367632857142856,162.7184030631579,135.51772835714286,0.6265918315789474,1.1767425428571425,,,1.271025462962963,1.288512376237624,2.0,40.0,32.0,0,0,0,0,0,0,20,16
2020,0120,0,Physical,Acres Improved - Construction/Reconstruction of Range Grz Structural Improv Area,2.67475,0.427032175,0.43007871904761913,160.84395045000002,104.221588135,0.5466451099999999,0.9682834400000002,,,1.2630984861111112,1.2694247948453616,11.0,220.0,176.0,0,0,0,0,0,0,20,16
2020,0125,0,Chemical,TEB,4.35066,0.3507654500000001,0.3623403789473684,98.63862347500002,135.31302176666662,0.5125680125,0.5591692526315789,,,1.2492395299999999,1.307334185263157,18.0,360.0,288.0,0,0,0,0,0,0,20,16
2020,0128,0,Fire,PFB,0.37056,0.35919626538461535,0.3474680666666667,87.015806132,87.02603485,0.4295212692307692,0.6419586799999999,,,1.2660268663461542,1.237062109090909,8.0,160.0,128.0,0,0,0,0,0,0,20,16
2020,0136,0,Chemical,TRI2,0.44858,0.37372064,0.3786527666666667,98.44508819333332,85.62363978571429,0.6640381000000001,0.9211707142857143,,,1.3060247641509437,1.279011284375,4.0,80.0,64.0,0,0,0,0,0,0,20,16
2020,0140,0,Physical,TH,0.96841,0.42443394000000007,0.4186626133333334,118.17922755000002,122.64294128,0.4199354071428572,0.80210342,,,1.2508091560747667,1.2532595333333334,9.0,180.0,144.0,0,0,0,0,0,0,20,16
2020,0146,0,Fire,PFJ,0.649,0.52863568,0.4906605,281.50791147368415,95.64152360000001,0.293879752631579,0.6780486066666664,,,1.1081728379629632,1.1944130021978019,3.0,57.0,48.0,0,0,0,0,0,0,20,16
2020,0148,0,Physical,BIO,0.20493,0.4791311944444445,0.4960621533333333,193.31851345555555,124.26803452857142,0.6101049000000001,0.9352245714285713,,,1.2211006720720727,1.2454215425531914,6.0,120.0,96.0,0,0,0,0,0,0,20,16
2020,0149,0,Fire,PFH,0.81168,0.45897123500000003,0.4468889133333334,209.18822146499997,96.46417603076922,0.31943051999999994,0.7389708384615383,,,1.1914344940170942,1.2814811472527476,11.0,211.0,176.0,0,0,0,0,0,0,20,16
2020,0151,0,Chemical,ECO,5.17807,0.3294117045454546,0.2786124705882353,163.2815779863636,46.169424525000004,0.4677175454545454,0.6539431000000001,,,1.2149680514285712,1.2693188488888896,29.0,580.0,464.0,0,0,0,0,0,0,20,16
2020,0153,0,Physical,cut and piled,0.14222,0.44996173076923085,0.51454604,169.91308711538463,132.00249745384613,1.3994898769230772,1.539153123076923,,,1.1761707920792082,1.273140804597701,2.0,40.0,32.0,0,0,0,0,0,0,20,16
2020,0157,0,Physical,machine pile,0.21056,0.48648416666666666,0.44851674285714277,180.5738680533333,111.09760286153845,1.0531066333333334,1.5955712230769232,,,1.2587823509433964,1.2412594130434784,8.0,160.0,127.0,0,0,0,1.0,0,0,20,16
2020,0158,0,Physical,piled,0.12277,0.45368897692307697,0.5075545692307692,169.11803040769232,137.61381213333334,1.1448549076923078,1.4409609666666665,,,1.2251292134831464,1.2733426966292136,2.0,40.0,32.0,0,0,0,0,0,0,20,16
2020,0159,0,Physical,noxious weeds project,0.04038,0.46609892666666664,0.5154082200000001,199.34765955333333,134.59206241428572,0.3608054333333334,0.6655744214285714,,,1.3172710323809527,1.344807348387097,4.0,80.0,64.0,0,0,0,0,0,0,20,16
2020,0160,0,Fire,final fire perimeter,16.22823,0.4742122823529411,0.4416999666666667,176.28785458823526,105.6567954923077,1.0041036470588236,1.7245186692307692,,,1.1951568936936936,1.2544504583333338,34.0,680.0,536.0,0,1.0,0,7.0,0,0,20,16
2020,0165,0,Physical,Wildlife Habitat Precommercial thinning,1.42938,0.4479592857142857,0.4586330181818182,184.7460170809524,140.60001009999996,0.6474517857142857,1.1357616681818181,,,1.2373331565217396,1.3082802,10.0,200.0,160.0,0,0,0,0,0,0,20,16
2020,0167,0,Physical,Range Forage Improvement,0.19389,0.49133521538461544,0.5564264294117648,141.2731287923077,193.9081101375,1.0796819153846156,1.039658888235294,,,1.3130137524271845,1.294683157291667,3.0,60.0,48.0,0,0,0,0,0,0,20,16
2020,0169,0,Fire,Planned Treatment Burned in Wildfire,12.64575,0.4418753125,0.4418753125,103.37909216666667,103.37909216666667,1.0658822333333333,1.0658822333333333,,,1.268202798076923,1.268202798076923,32.0,512.0,512.0,0,0,0,0,0,0,16,16
2020,0170,0,Physical,Wildlife Habitat Prescribed fire,0.19389,0.49133521538461544,0.5564264294117648,141.2731287923077,193.9081101375,1.0796819153846156,1.039658888235294,,,1.3130137524271845,1.294683157291667,3.0,60.0,48.0,0,0,0,0,0,0,20,16
2020,0172,0,Physical,Invasives - Mechanical /Physical,0.06305,0.4471500399999999,0.47541193500000006,152.469009785,120.82636180000002,1.11691712,1.5122639894736838,,,1.1656738095238093,1.3001428571428575,2.0,40.0,32.0,0,0,0,0,0,0,20,16
2020,0173,0,Physical,Plant Trees,0.8152,0.3054433294117647,0.3947995562499999,80.42066506470589,170.21803486,1.0101669882352942,1.2718646666666666,,,1.2009930288461539,1.3053916670329666,5.0,100.0,80.0,0,0,0,0,0,0,20,16
2020,0174,0,Chemical,Invasives - Pesticide Application,1.45279,0.4313438133333333,0.46304003333333343,129.84264883333333,177.74387169285714,1.004976286666667,1.1927618785714285,,,1.1793410247706424,1.295668484375,19.0,380.0,304.0,0,0,0,0,0,0,20,16
2020,0180,0,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk",0.0385,0.46941773749999993,0.40747235625000006,186.26956724375003,98.34690348000001,0.48357193750000005,0.9728081533333335,,,1.2901782178217822,1.2337789473684213,1.0,20.0,16.0,0,0,0,0,0,0,20,16
2020,0182,0,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Fuel Break, Hazardous Fuel Reduction Around Community at Risk",0.01137,0.33760443529411766,0.3704941222222222,83.88587053529413,79.78459048125,0.5846891235294118,1.126332125,,,1.2223385416666666,1.232316326530612,2.0,40.0,32.0,0,0,0,0,0,0,20,16
2020,0189,0,Physical,Thin & Chip,0.12906,0.3554841578947368,0.38452721052631583,139.82728977894737,88.909293,0.5721929315789475,1.102211917647059,,,1.2463616358490568,1.3456245494623653,3.0,60.0,48.0,0,0,0,0,0,0,20,16
2020,0206,0,Physical,Thin / Lop / Deck,0.06489,0.4471234692307693,0.41958510714285707,123.97577761666668,148.33085807692308,0.6779553750000001,1.0354419230769232,,,1.1875637254901963,1.256863157894737,2.0,40.0,32.0,0,0,0,0,0,0,20,16
2020,0207,0,Physical,Thin / Chip,0.02719,0.46557838749999997,0.46774847058823527,182.85846756875,121.23971938666668,0.60412798125,1.0318406666666664,,,1.2775841121495326,1.3321761363636366,1.0,20.0,16.0,0,0,0,0,0,0,20,16
2020,0221,0,Physical,Free Thinning Matrix,2.44449,0.5384850842105263,0.5549788249999998,192.15898535555556,161.59686171428572,0.23825016666666668,0.6074427214285716,,,1.1619266434782614,1.2561037031914888,16.0,293.0,252.0,0,0,0,2.0,0,2.0,20,16
2020,0226,0,Physical,,23.12617,0.27926432222222225,0.27884259090909097,130.22366114074077,112.70876429523811,0.4623514333333334,0.760575495238095,,,1.1943115475806452,1.2614952276190472,43.0,860.0,688.0,0,0,0,0,0,0,20,16
2020,0233,0,Physical,MEDIO FIRE 2020,1.25501,0.46433072500000006,0.46532740666666667,165.50221395,114.36499521538461,1.1397202375,1.5958808076923074,,,1.242687929807692,1.2504020119565213,8.0,160.0,127.0,0,0,0,1.0,0,0,20,16
2020,0241,0,Fire,LA CUEVA BLOCK E PILE BURN 2021,0.53564,0.4688477176470589,0.46023213499999993,173.66128540000003,118.14822155000002,0.6842766411764705,1.162806188888889,,,1.2509360091743114,1.279808690322581,6.0,120.0,96.0,0,0,0,0,0,0,20,16
2020,0244,0,Physical,Pre-Commercial Thinning,0.16462,0.47569223076923084,0.4313316562500001,140.01657748461537,163.5721817,0.7635236692307692,1.1683017333333332,,,1.2962819582524276,1.2704549326530616,4.0,80.0,64.0,0,0,0,0,0,0,20,16
2020,0270,0,Physical,Commercial_Harvest,0.04797,0.49898020000000004,0.5138525466666667,150.65704918333333,192.34743472857141,1.5261723583333333,1.2227915866666668,,,1.1958811881188118,1.3215916666666667,2.0,40.0,32.0,0,0,0,0,0,0,20,16
2020,0271,0,Chemical,Tebuthiuron,3.32058,0.33590333846153836,0.38340301499999996,89.5193061923077,125.12956339473682,0.5290155999999999,0.45939967,,,1.2635126670212764,1.3185181989690717,10.0,200.0,160.0,0,0,0,0,0,0,20,16
2020,0275,0,Chemical,Ticlopy,3.91384,0.3786954125,0.4115044466666666,102.16155934374999,97.72417504285715,0.6024126624999999,0.8980750714285716,,,1.259800375229358,1.2700892217821782,16.0,320.0,256.0,0,0,0,0,0,0,20,16
2020,0301,0,Physical,Thin / Mastication,0.0,0.45926122631578936,0.48444699500000005,216.61480833684212,126.2764153,0.7529710421052631,1.275041011111111,,,1.242152380952381,1.3931578947368422,1.0,20.0,16.0,0,0,0,0,0,0,20,16
2020,0313,0,Physical,Thin/Chip,0.02083,0.5003067111111111,0.5446276315789473,183.8212242166667,144.1957442411765,1.2298530722222223,1.5218791000000003,,,1.2273878504672897,1.2621139180851066,4.0,80.0,64.0,0,0,0,0,0,0,20,16
2020,0316,0,Physical,Thin /CSD/ Mastication,0.04743,0.5059643894736843,0.5410151850000001,235.10028898947368,143.0316338,1.0415999999999999,1.4234936388888888,,,1.265714171962617,1.3260277795698925,3.0,60.0,48.0,0,0,0,0,0,0,20,16
2020,0317,0,Physical,Thin/Pile,0.00589,0.49630084117647055,0.5734858157894737,187.5609449352941,154.64927404117648,1.3271475000000004,1.5061434294117648,,,1.2880145631067963,1.3020505617977527,1.0,20.0,16.0,0,0,0,0,0,0,20,16
2020,0319,0,Physical,Thin / Lop and Scatter,0.04061,0.44264460624999996,0.47162615500000016,165.50723145625,119.46689465789474,0.71560565,1.1410217684210526,,,1.2660208310000005,1.3097078860215055,3.0,60.0,48.0,0,0,0,0,0,0,20,16
2020,0357,0,Mechanical,Lop and Scatter,0.03954,0.5013321666666667,0.49012321333333336,230.7224652882353,89.91670473571428,0.3769530375,0.6932566571428571,,,1.105052188888889,1.2584046266666673,3.0,57.0,45.0,0,0,0,0,0,0,20,16
2020,0371,0,Other,Chemical,0.00256,0.4156056923076923,0.39597663333333327,174.63661222307695,91.01338992727271,0.2798247230769231,0.7756377818181819,,,1.31954347826087,1.2929941860465117,1.0,20.0,16.0,0,0,0,0,0,0,20,16
2020,0372,0,Mechanical,Chipping,0.00256,0.4156056923076923,0.39597663333333327,174.63661222307695,91.01338992727271,0.2798247230769231,0.7756377818181819,,,1.31954347826087,1.2929941860465117,1.0,20.0,16.0,0,0,0,0,0,0,20,16
2020,0379,0,Mechanical,Biomass Removal,0.10373,0.44632143846153843,0.5071709357142857,166.72935793846153,137.18017546666667,1.3284320384615382,1.4735337249999996,,,1.1697504009615385,1.2608745206896546,4.0,80.0,64.0,0,0,0,0,0,0,20,16
2020,0380,0,Mechanical,Mowing,0.20957,0.3380935315789474,0.3179728761904762,187.5808835263158,72.84785957000001,0.33448761578947367,1.0867017600000002,,,1.2692793901785715,1.2903010916666666,4.0,80.0,64.0,0,0,0,0,0,0,20,16
2020,0383,0,Fire,Machine Pile Burn,3.96727,0.32745958666666664,0.3968155199999999,93.02207565333335,94.12212698571429,0.6998265133333333,0.9699264642857143,,,1.2582691416666665,1.283467924742268,22.0,440.0,352.0,0,0,0,0,0,0,20,16
2020,0387,0,Fire,Hand Pile Burn,0.21145,0.39923411333333336,0.4300883230769231,188.7560333333333,150.7549810416667,0.47705913333333333,1.023275275,,,1.1320483200000007,1.3032257964705884,7.0,140.0,112.0,0,0,0,0,0,0,20,16
2020,0390,0,Mechanical,Thinning,0.01605,0.46883830000000004,0.5142368,202.98090978333337,152.36967496923077,0.4943541352941177,0.8334314692307689,,,1.2131011235955058,1.3376506024096388,2.0,38.0,31.0,0,0,0,0,0,0,20,16
2020,0399,0,Fire,Broadcast Burn,1e-05,0.4346878636363636,0.49189829090909093,183.3947375909091,166.81108322999998,0.6988972363636363,1.15590956,,,1.145792134831461,1.2118597560975608,1.0,20.0,16.0,0,0,0,0,0,0,20,16
2020,0410,0,Mechanical,Hand Pile,0.10373,0.44632143846153843,0.5071709357142857,166.72935793846153,137.18017546666667,1.3284320384615382,1.4735337249999996,,,1.1697504009615385,1.2608745206896546,4.0,80.0,64.0,0,0,0,0,0,0,20,16
2020,0412,0,Mechanical,Mastication,0.00106,0.3119215333333333,0.3444584117647058,74.82995756666666,60.92056561874999,0.6296280866666666,0.61591008125,,,1.2899285714285715,1.281602272727273,1.0,20.0,16.0,0,0,0,0,0,0,20,16
2020,0414,0,Mechanical,Machine Pile,0.00106,0.3119215333333333,0.3444584117647058,74.82995756666666,60.92056561874999,0.6296280866666666,0.61591008125,,,1.2899285714285715,1.281602272727273,1.0,20.0,16.0,0,0,0,0,0,0,20,16
2020,0001,1,Physical,Forest Stand Improvement,1.10922,0.41143454999999995,0.47425870000000003,207.2046993785714,113.09574432,0.6079922428571429,1.0164469500000002,,,1.097944711538462,1.1959865591397854,4.0,80.0,64.0,0,0,0,0,0,0,20,16
2020,0004,1,Physical,"Hazardous Fuel Reduction Around Community at Risk, Mastication, Stump and Spray",1.5762,0.38577865,0.3745415529411765,122.06686314545455,90.06397021875,0.42295220454545446,0.8321582,,,1.201592470212766,1.1997279569892476,6.0,120.0,96.0,0,0,0,0,0,0,20,16
2020,0006,1,Physical,Forest Health Thinning,1.35547,0.44882495333333344,0.4410609363636364,180.97535615333334,110.88215906,0.7618962666666668,1.36939934,,,1.2317358529411764,1.3105417655555558,9.0,180.0,144.0,0,0,0,0,0,0,20,16
2020,0011,1,Physical,"Chipping, Forest Health Thinning",1.11194,0.4425856823529412,0.4096307190476191,165.64085197058827,103.92906248421053,0.5179307999999999,1.0592026631578946,,,1.2332576254716983,1.204675358064516,5.0,100.0,80.0,0,0,0,0,0,0,20,16
2020,0014,1,Physical,Rearrangement of Fuels,1.29939,0.4361084,0.46165498095238083,179.94558299047617,148.52315884761904,0.6524480238095237,1.2108263285714287,,,1.2169274605263158,1.2677224207547164,7.0,140.0,112.0,0,0,0,0,0,0,20,16
2020,0018,1,Physical,Extraction/Removal of Non-native plants along riparian zone (Russian Olive/Salt Cedar/Siberian Elm),1.09314,0.48834159999999993,0.45485243125000013,183.06221209411768,105.22790090714285,0.3572610470588235,1.03000285,,,1.189551434408602,1.140873168131868,5.0,100.0,80.0,0,0,0,0,0,0,20,16
2020,0019,1,Physical,Extraction/Removal of Non-native plants (Russian Olive/Salt Cedar/Siberian Elm),1.12649,0.45931824666666665,0.42762148749999995,218.36217930666666,94.05940654666665,0.39811746000000003,1.2964830066666664,,,1.1594129534653466,1.244757871111111,4.0,80.0,64.0,0,0,0,0,0,0,20,16
2020,0025,1,Physical,Extraction/Removal of Non-native plants along riparian zone (Russian Olive/Salt Cedar),1.08512,0.3647708111111112,0.31368452666666663,145.52751138888888,98.03359317857142,0.43218912777777785,0.8756246714285715,,,1.1932765026315793,1.179886577319587,7.0,140.0,112.0,0,0,0,0,0,0,20,16
2020,0036,1,Physical,"Forest Health Thinning, Forest Stand Improvement, Lop and Scatter",1.51927,0.46349763749999995,0.39357966250000004,171.659830325,109.95372594666668,0.2887138133333334,0.8035445933333334,,,1.1633810125000001,1.258579212359551,6.0,114.0,95.0,0,0,0,0,0,0,20,16
2020,0037,1,Physical,"Forest Stand Improvement, Lop and Scatter, Tree Felling and Removal",1.78148,0.428868352631579,0.4309820333333333,162.93219877368418,117.80560302857144,0.36683611666666666,0.7020393285714286,,,1.203594150505051,1.2659672476744184,8.0,142.0,115.0,0,0,0,0,0,0,20,16
2020,0043,1,Physical,"Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk, Maintenance",1.27628,0.4295568,0.402989,158.28410518823532,92.70764405714287,0.48714940588235306,1.010203592857143,,,1.2518628351351346,1.2441372912621362,6.0,120.0,96.0,0,0,0,0,0,0,20,16
2020,0049,1,Physical,"Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk, Mastication",1.90076,0.4116229882352941,0.42673206249999995,147.64243990588236,114.02945659333334,0.6708279294117647,1.2755973066666668,,,1.2599319568807341,1.2384129216494844,7.0,140.0,112.0,0,0,0,0,0,0,20,16
2020,0055,1,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk",1.12893,0.46054486111111115,0.5246608800000001,167.05737007777782,136.1973479526316,1.0762145944444443,1.270936547368421,,,1.2503345466019415,1.298328456382979,4.0,80.0,64.0,0,0,0,0,0,0,20,16
2020,0060,1,Physical,"Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk",1.26285,0.44484571111111115,0.46727903333333326,167.62627792222224,116.61498941578948,0.7039030055555554,1.1977460263157895,,,1.2523235548076928,1.3136097623655922,6.0,120.0,96.0,0,0,0,0,0,0,20,16
2020,0071,1,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk, Mastication",0.98308,0.3695390125,0.36290718125000004,104.64131164999999,81.67614555000002,0.56838785,1.3187882214285715,,,1.2388350754545459,1.2130833333333328,5.0,100.0,80.0,0,0,0,0,0,0,20,16
2020,0105,1,Physical,"Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk, Mastication, Tree Felling and Removal",1.05947,0.37536920714285715,0.4179897333333334,101.42830113571428,101.0215764642857,0.8783925857142857,1.2325269071428573,,,1.2326091824074072,1.2656004389473683,4.0,80.0,64.0,0,0,0,0,0,0,20,16
2020,0107,1,Physical,"Forest Health Thinning, Hazardous Fuel Reduction Around Community at Risk, Mastication, Tree Felling and Removal",1.05947,0.37536920714285715,0.4179897333333334,101.42830113571428,101.0215764642857,0.8783925857142857,1.2325269071428573,,,1.2326091824074072,1.2656004389473683,4.0,80.0,64.0,0,0,0,0,0,0,20,16
2020,0112,1,Physical,Chipping of Fuels,1.54529,0.41504595238095227,0.4370369904761905,170.45620164285717,139.3068733190476,0.6112298142857144,1.1766555428571428,,,1.254427402702703,1.263985928301887,5.0,100.0,80.0,0,0,0,0,0,0,20,16
2020,0113,1,Fire,Burning of Piled Material,1.29896,0.42380974499999996,0.4623229350000001,178.84322509500004,146.973188785,0.718617705,1.191631905,,,1.2105174710526314,1.282983170873786,5.0,100.0,80.0,0,0,0,0,0,0,20,16
2020,0114,1,Fire,Broadcast Burning - Covers a majority of the unit,15.68994,0.41130989285714287,0.41130989285714287,118.87801879285713,118.87801879285713,0.7594462714285715,0.7594462714285715,,,1.2982146612612608,1.2982146612612608,31.0,620.0,620.0,0,0,0,0,0,0,20,20
2020,0115,1,Physical,Precommercial Thin,1.82984,0.46146093809523814,0.5040730190476191,189.98999060000003,156.98650633333338,0.7835713571428572,1.2828379428571433,,,1.2139849439655177,1.2718214528301888,7.0,140.0,112.0,0,0,0,0,0,0,20,16
2020,0116,1,Physical,Yarding - Removal of Fuels by Carrying or Dragging,1.28728,0.389289675,0.4144091380952381,161.137062835,130.66642379047622,0.568127615,1.154241485714286,,,1.253032584821429,1.269533805660378,6.0,120.0,96.0,0,0,0,0,0,0,20,16
2020,0117,1,Physical,Thinning for Hazardous Fuels Reduction,1.28728,0.389289675,0.4144091380952381,161.137062835,130.66642379047622,0.568127615,1.154241485714286,,,1.253032584821429,1.269533805660378,6.0,120.0,96.0,0,0,0,0,0,0,20,16
2020,0119,1,Physical,"Piling of Fuels, Hand or Machine",1.50115,0.404700625,0.43474455714285715,168.41743774,138.648209347619,0.6215063699999999,1.1969172285714282,,,1.2169274605263158,1.2677224207547164,7.0,140.0,112.0,0,0,0,0,0,0,20,16
2020,0120,1,Physical,Acres Improved - Construction/Reconstruction of Range Grz Structural Improv Area,7.44014,0.43107217000000003,0.4434050863636365,163.37176571,108.34980584,0.5467780550000001,0.94910236,,,1.2602822454545453,1.2808899408163268,17.0,340.0,272.0,0,0,0,0,0,0,20,16
2020,0125,1,Chemical,TEB,14.00529,0.35037941764705877,0.361301195,100.34011144705882,134.0579263842105,0.5126948588235294,0.547858605,,,1.2369450137254905,1.2871950218749997,27.0,540.0,432.0,0,0,0,0,0,0,20,16
